text	labels
During activation with Na + , the Vmax remained unchanged , however the K ( Na ) increased by 50 % , indicating a profound decrease in the affinity of the Na + - binding site in NO - deficient rats .	O O O B-Chemical O O O O O O O O O B-Chemical O B-Chemical O O O O O O O O O O O O O O O B-Chemical O O O O O B-Chemical O O O O
After recovery from hypertension , the activity of ( Na , K ) - ATPase increased , due to higher affinity of the ATP - binding site , as revealed from the lowered Km value for ATP .	O O O B-Disease O O O O O B-Chemical O B-Chemical O O O O O O O O O O O B-Chemical O O O O O O O O O O O O B-Chemical O
The K ( Na ) value for Na + returned to control value .	O B-Chemical O B-Chemical O O O B-Chemical O O O O O O
Inhibition of NO - synthase induced a reversible hypertension accompanied by depressed Na + - extrusion from cardiac cells as a consequence of deteriorated Na + - binding properties of the ( Na , K ) - ATPase .	O O B-Chemical O O O O O B-Disease O O B-Disease B-Chemical O O O O O O O O O O O B-Chemical O O O O O O O B-Chemical O B-Chemical O O O O
After recovery of blood pressure to control values , the extrusion of Na + from cardiac cells was normalized , as revealed by restoration of the ( Na , K ) - ATPase activity .	O O O O O O O O O O O O B-Chemical O O O O O O O O O O O O O O B-Chemical O B-Chemical O O O O O
Effects of long - term pretreatment with isoproterenol on bromocriptine - induced tachycardia in conscious rats .	O O O O O O O B-Chemical O B-Chemical O O B-Disease O O O O
It has been shown that bromocriptine - induced tachycardia , which persisted after adrenalectomy , is ( i ) mediated by central dopamine D2 receptor activation and ( ii ) reduced by 5 - day isoproterenol pretreatment , supporting therefore the hypothesis that this effect is dependent on sympathetic outflow to the heart .	O O O O O B-Chemical O O B-Disease O O O O O O O O O O O O O B-Chemical O O O O O O O O O O O O B-Chemical O O O O O O O O O O O O O O O O O O
This study was conducted to examine whether prolonged pretreatment with isoproterenol could abolish bromocriptine - induced tachycardia in conscious rats .	O O O O O O O O O O B-Chemical O O B-Chemical O O B-Disease O O O O
Isoproterenol pretreatment for 15 days caused cardiac hypertrophy without affecting baseline blood pressure and heart rate .	B-Chemical O O O O O B-Disease I-Disease O O O O O O O O O
In control rats , intravenous bromocriptine ( 150 microg / kg ) induced significant hypotension and tachycardia .	O O O O O B-Chemical O O O O O O O O B-Disease O B-Disease O
Bromocriptine - induced hypotension was unaffected by isoproterenol pretreatment , while tachycardia was reversed to significant bradycardia , an effect that was partly reduced by i . v . domperidone ( 0 . 5 mg / kg ) .	B-Chemical O O B-Disease O O O B-Chemical O O O B-Disease O O O O B-Disease O O O O O O O O O O O O B-Chemical O O O O O O O O O
Neither cardiac vagal nor sympathetic tone was altered by isoproterenol pretreatment .	O O O O O O O O O B-Chemical O O
In isolated perfused heart preparations from isoproterenol - pretreated rats , the isoproterenol - induced maximal increase in left ventricular systolic pressure was significantly reduced , compared with saline - pretreated rats ( the EC50 of the isoproterenol - induced increase in left ventricular systolic pressure was enhanced approximately 22 - fold ) .	O O O O O O B-Chemical O O O O O B-Chemical O O O O O O O O O O O O O O O O O O O O O O O O B-Chemical O O O O O O O O O O O O O O O O
These results show that 15 - day isoproterenol pretreatment not only abolished but reversed bromocriptine - induced tachycardia to bradycardia , an effect that is mainly related to further cardiac beta - adrenoceptor desensitization rather than to impairment of autonomic regulation of the heart .	O O O O O O O B-Chemical O O O O O O B-Chemical O O B-Disease O B-Disease O O O O O O O O O O O O O O O O O O O O O O O O O
They suggest that , in normal conscious rats , the central tachycardia of bromocriptine appears to predominate and to mask the bradycardia of this agonist at peripheral dopamine D2 receptors .	O O O O O O O O O O O B-Disease O B-Chemical O O O O O O O B-Disease O O O O O B-Chemical O O O
A developmental analysis of clonidine ' s effects on cardiac rate and ultrasound production in infant rats .	O O O O B-Chemical O O O O O O O O O O O O O
Under controlled conditions , infant rats emit ultrasonic vocalizations during extreme cold exposure and after administration of the alpha ( 2 ) adrenoceptor agonist , clonidine .	O O O O O O O O O O O O O O O O O O O O O O O O O B-Chemical O
Previous investigations have determined that , in response to clonidine , ultrasound production increases through the 2nd - week postpartum and decreases thereafter .	O O O O O O O O O B-Chemical O O O O O O O O O O O O O O
Given that sympathetic neural dominance exhibits a similar developmental pattern , and given that clonidine induces sympathetic withdrawal and bradycardia , we hypothesized that clonidine ' s developmental effects on cardiac rate and ultrasound production would mirror each other .	O O O O O O O O O O O O O O B-Chemical O O O O B-Disease O O O O B-Chemical O O O O O O O O O O O O O O O
Therefore , in the present experiment , the effects of clonidine administration ( 0 . 5 mg / kg ) on cardiac rate and ultrasound production were examined in 2 - , 8 - , 15 - , and 20 - day - old rats .	O O O O O O O O O O B-Chemical O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Age - related changes in ultrasound production corresponded with changes in cardiovascular variables , including baseline cardiac rate and clonidine - induced bradycardia .	O O O O O O O O O O O O O O O O O O O B-Chemical O O B-Disease O
This experiment is discussed with regard to the hypothesis that ultrasound production is the acoustic by - product of a physiological maneuver that compensates for clonidine ' s detrimental effects on cardiovascular function .	O O O O O O O O O O O O O O O O O O O O O O O O O B-Chemical O O O O O O O O
Recurrent use of newer oral contraceptives and the risk of venous thromboembolism .	O O O O B-Chemical I-Chemical O O O O B-Disease I-Disease O
The epidemiological studies that assessed the risk of venous thromboembolism ( VTE ) associated with newer oral contraceptives ( OC ) did not distinguish between patterns of OC use , namely first - time users , repeaters and switchers .	O O O O O O O O B-Disease I-Disease O B-Disease O O O O B-Chemical I-Chemical O B-Chemical O O O O O O O B-Chemical O O O O O O O O O O O O
Data from a Transnational case - control study were used to assess the risk of VTE for the latter patterns of use , while accounting for duration of use .	O O O O O O O O O O O O O O O B-Disease O O O O O O O O O O O O O O
Over the period 1993 - 1996 , 551 cases of VTE were identified in Germany and the UK along with 2066 controls .	O O O O O O O O O O B-Disease O O O O O O O O O O O O
Totals of 128 cases and 650 controls were analysed for repeat use and 135 cases and 622 controls for switching patterns .	O O O O O O O O O O O O O O O O O O O O O O
The adjusted rate ratio of VTE for repeat users of third generation OC was 0 . 6 ( 95 % CI : 0 . 3 - 1 . 2 ) relative to repeat users of second generation pills , whereas it was 1 . 3 ( 95 % CI : 0 . 7 - 2 . 4 ) for switchers from second to third generation pills relative to switchers from third to second generation pills .	O O O O O B-Disease O O O O O O B-Chemical O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
We conclude that second and third generation agents are associated with equivalent risks of VTE when the same agent is used repeatedly after interruption periods or when users are switched between the two generations of pills .	O O O O O O O O O O O O O O B-Disease O O O O O O O O O O O O O O O O O O O O O O
These analyses suggest that the higher risk observed for the newer OC in other studies may be the result of inadequate comparisons of pill users with different patterns of pill use .	O O O O O O O O O O O B-Chemical O O O O O O O O O O O O O O O O O O O O
Differential effects of systemically administered ketamine and lidocaine on dynamic and static hyperalgesia induced by intradermal capsaicin in humans .	O O O O O B-Chemical O B-Chemical O O O O B-Disease O O O B-Chemical O O O
We have examined the effect of systemic administration of ketamine and lidocaine on brush - evoked ( dynamic ) pain and punctate - evoked ( static ) hyperalgesia induced by capsaicin .	O O O O O O O O O B-Chemical O B-Chemical O O O O O O O B-Disease O O O O O O O B-Disease O O B-Chemical O
In a randomized , double - blind , placebo - controlled , crossover study , we studied 12 volunteers in three experiments .	O O O O O O O O O O O O O O O O O O O O O O O
Capsaicin 100 micrograms was injected intradermally on the volar forearm followed by an i . v . infusion of ketamine ( bolus 0 . 1 mg kg - 1 over 10 min followed by infusion of 7 micrograms kg - 1 min - 1 ) , lidocaine 5 mg kg - 1 or saline for 50 min .	B-Chemical O O O O O O O O O O O O O O O O O O B-Chemical O O O O O O O O O O O O O O O O O O O O O O O O O O B-Chemical O O O O O O O O O O O
Infusion started 15 min after injection of capsaicin .	O O O O O O O B-Chemical O
The following were measured : spontaneous pain , pain evoked by punctate and brush stimuli ( VAS ) , and areas of brush - evoked and punctate - evoked hyperalgesia .	O O O O O O B-Disease O B-Disease O O O O O O O O O O O O O O O O O O O O B-Disease O
Ketamine reduced both the area of brush - evoked and punctate - evoked hyperalgesia significantly and it tended to reduce brush - evoked pain .	B-Chemical O O O O O O O O O O O O B-Disease O O O O O O O O O B-Disease O
Lidocaine reduced the area of punctate - evoked hyperalgesia significantly .	B-Chemical O O O O O O O B-Disease O O
It tended to reduce VAS scores of spontaneous pain but had no effect on evoked pain .	O O O O O O O O B-Disease O O O O O O B-Disease O
The differential effects of ketamine and lidocaine on static and dynamic hyperalgesia suggest that the two types of hyperalgesia are mediated by separate mechanisms and have a distinct pharmacology .	O O O O B-Chemical O B-Chemical O O O O B-Disease O O O O O O B-Disease O O O O O O O O O O O
Development of apomorphine - induced aggressive behavior : comparison of adult male and female Wistar rats .	O O B-Chemical O O B-Disease I-Disease O O O O O O O O O O
The development of apomorphine - induced ( 1 . 0 mg / kg s . c . once daily ) aggressive behavior of adult male and female Wistar rats obtained from the same breeder was studied in two consecutive sets .	O O O B-Chemical O O O O O O O O O O O O O O O O B-Disease I-Disease O O O O O O O O O O O O O O O O O O O
In male animals , repeated apomorphine treatment induced a gradual development of aggressive behavior as evidenced by the increased intensity of aggressiveness and shortened latency before the first attack toward the opponent .	O O O O O B-Chemical O O O O O O B-Disease I-Disease O O O O O O O B-Disease O O O O O O O O O O O
In female rats , only a weak tendency toward aggressiveness was found .	O O O O O O O O O B-Disease O O O
In conclusion , the present study demonstrates gender differences in the development of the apomorphine - induced aggressive behavior and indicates that the female rats do not fill the validation criteria for use in this method .	O O O O O O O O O O O O O O B-Chemical O O B-Disease I-Disease O O O O O O O O O O O O O O O O O O
