text	labels
A Gram - positive , non - motile , coccoid - to rod - shaped , non - spore - forming bacterium , designated strain YM18 - 15 ( T ) , was isolated from sea sand and studied using a polyphasic taxonomic approach .	O O O O O O O O O O O O O O O O O O O O O O O O O B I I O O O O O O O O O O O O O O O O O
Strain YM18 - 15 ( T ) grew under both aerobic and anaerobic conditions .	O B I I O O O O O O O O O O O
The cell - wall peptidoglycan type was A4Beta and ornithine was the diagnostic diamino acid .	O O O O O O O O O O O O O O O O
The polar lipids were phosphatidylglycerol , diphosphatidylglycerol , phosphatidylinositol and an unknown phospholipid , MK - 8 ( H ( 4 ) ) was the major menaquinone and the predominant fatty acids were anteiso - C ( 15 : 0 ) and C ( 16 : 0 ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
The DNA G + C content was 74 . 2 mol % .	O O O O O O O O O O O O O
High 16S rRNA gene sequence similarities ( 96 . 3 - 97 . 3 % ) were found with the sequences of the type strains of the three genera of the family Beutenbergiaceae .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Phylogenetic analysis based on 16S rRNA gene sequences showed that strain YM18 - 15 ( T ) formed a clade with Serinibacter salmoneus , Salana multivorans and Beutenbergia cavernae .	O O O O O O O O O O O B I I O O O O O O O B I O B I O B I O
Strain YM18 - 15 ( T ) differed from these three type strains in chemotaxonomic characteristics and in 16S rRNA gene signature nucleotides .	O B I I O O O O O O O O O O O O O O O O O O O O
Based on genetic and chemotaxonomic evidence , it is suggested that strain YM18 - 15 ( T ) represents a novel species of a new genus within the family Beutenbergiaceae , for which the name Miniimonas arenae gen . nov . , sp . nov .	O O O O O O O O O O O O B I I O O O O O O O O O O O O O O O O O O O O B I O O O O O O O O O
The type strain of the type species is YM18 - 15 ( T ) ( = NBRC 106267 ( T ) = KCTC 19750 ( T ) = MBIC 08348 ( T ) ) .	O O O O O O O O B I I O O O O O O O O O O O O O O O O O O O O O O O O
Anoxybacillus tengchongensis sp . nov . and Anoxybacillus eryuanensis sp . nov . , facultatively anaerobic , alkalitolerant bacteria from hot springs .	B I O O O O O B I O O O O O O O O O O O O O O
Two novel thermophilic , spore - forming bacterial strains , T - 11 ( T ) and E - 112 ( T ) , were isolated from hot springs in Tengchong and Eryuan counties of Yunnan province in south - west China .	O O O O O O O O O O B I I O O O O B I I O O O O O O O O O O O O O O O O O O O O O O O
The strains were Gram - stain - positive rods , occurring singly or in chains .	O O O O O O O O O O O O O O O O
Growth of strain T - 11 ( T ) was observed between 30 and 75 ^ 0C ( optimum 50 ^ 0C ) and at pH 7 - 11 ( optimum pH 8 . 5 ) , while the temperature range for strain E - 112 ( T ) was 35 - 70 ^ 0C ( optimum 55 ^ 0C ) and the pH range was 7 . 0 - 11 . 0 ( optimum pH 8 . 0 ) .	O O O B I I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
The DNA G + C contents of strains T - 11 ( T ) and E - 112 ( T ) were 41 . 1 and 42 . 6 mol % , respectively .	O O O O O O O O B I I O O O O B I I O O O O O O O O O O O O O O O O
On the basis of 16S rRNA gene sequence similarity , the two strains were shown to be related most closely to Anoxybacillus species .	O O O O O O O O O O O O O O O O O O O O O O O O
The chemotaxonomic characteristics [ predominant isoprenoid quinone menaquinone 7 ( MK - 7 ) ; major fatty acids iso - C ( 15 : 0 ) and iso - C ( 17 : 0 ) ] also supported the affiliation of strains T - 11 ( T ) and E - 112 ( T ) to the genus Anoxybacillus .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I I O O O O B I I O O O O O O O O
The results of DNA - DNA hybridization and physiological and biochemical tests allowed genotypic and phenotypic differentiation of strains T - 11 ( T ) and E - 112 ( T ) from Anoxybacillus species with validly published names .	O O O O O O O O O O O O O O O O O O O B I I O O O O B I I O O O O O O O O O O O
Strains T - 11 ( T ) and E - 112 ( T ) therefore represent two novel species , for which the names Anoxybacillus tengchongensis sp . nov .	O B I I O O O O B I I O O O O O O O O O O O O O B I O O O O
( type strain T - 11 ( T ) = CCTCC AB209237 ( T ) = KCTC 13721 ( T ) ) and Anoxybacillus eryuanensis sp . nov .	O O O B I I O O O O O O O O O O O O O O O O O B I O O O O
( type strain E - 112 ( T ) = CCTCC AB209236 ( T ) = KCTC 13720 ( T ) ) are proposed .	O O O B I I O O O O O O O O O O O O O O O O O O O
Neisseria wadsworthii sp . nov . and Neisseria shayeganii sp . nov . , isolated from clinical specimens .	B I O O O O O B I O O O O O O O O O O
An analysis of 16S rRNA gene sequences from archived clinical reference specimens has identified two novel Neisseria species .	O O O O O O O O O O O O O O O O O O O
For each species , two strains from independent sources were identified .	O O O O O O O O O O O O
Amongst species with validly published names , the closest species to the newly identified organisms were Neisseria canis , N . dentiae , N . zoodegmatis , N . animaloris and N . weaveri .	O O O O O O O O O O O O O O O O B I O B I I O B I I O B I I O B I I O
DNA - DNA hybridization studies demonstrated that the newly identified isolates represent species that are distinct from these nearest neighbours .	O O O O O O O O O O O O O O O O O O O O O
Analysis of partial 23S rRNA gene sequences for the newly identified strains and their nearest neighbours provided additional support for the species designation .	O O O O O O O O O O O O O O O O O O O O O O O O
Bayesian analysis of 16S rRNA gene sequences suggested that the newly identified isolates belong to distinct but related species of the genus Neisseria , and are members of a clade that includes N . dentiae , N . bacilliformis and N . canis .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I I O B I I O B I I O
The predominant cellular fatty acids [ 16 : 0 , summed feature 3 ( 16 : 1omega7c and / or iso - 15 : 0 2 - OH ) and 18 : 1omega7c ] , as well as biochemical and morphological analyses further support the designation of Neisseria wadsworthii sp . nov .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I O O O O
( type strain 9715 ( T ) = DSM 22247 ( T ) = CIP 109934 ( T ) ) and Neisseria shayeganii sp . nov .	O O O B O O O O O O O O O O O O O O O O O B I O O O O
( type strain 871 ( T ) = DSM 22246 ( T ) = CIP 109933 ( T ) ) .	O O O B O O O O O O O O O O O O O O O O O
Spirochaeta perfilievii sp . nov . , an oxygen - tolerant , sulfide - oxidizing , sulfur - and thiosulfate - reducing spirochaete isolated from a saline spring .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
A novel strain of fermenting , aerotolerant , chemo - organoheterotrophic spirochaete designated P ( T ) was isolated from a sulfur ' Thiodendron ' mat in a saline spring at the Staraya Russa resort ( Novgorod Region , Russia ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Cells of strain P ( T ) exhibited a helical shape .	O O O O O O O O O O O O
The spirochaete required sulfide in the growth medium and was able to oxidize it non - enzymically to elemental sulfur via the interaction of H ( 2 ) O ( 2 ) with sulfide and deposit it in the periplasmic space .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Growth occurred at 4 - 32 ^ 0C ( optimum at 28 - 30 ^ 0C ) , pH 6 . 0 - 8 . 5 ( optimum pH 7 . 0 - 7 . 5 ) , and in 0 . 1 - 1 M NaCl ( optimum 0 . 35 M ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
The isolate used several sugars and polysaccharides as carbon or energy sources but did not use peptides , amino acids , organic acids or alcohols .	O O O O O O O O O O O O O O O O O O O O O O O O O O
The products of glucose fermentation were formate , acetate , ethanol , pyruvate , CO ( 2 ) and H ( 2 ) .	O O O O O O O O O O O O O O O O O O O O O O O O
The genomic DNA G + C content was 41 . 7 mol % .	O O O O O O O O O O O O O O
16S rRNA gene sequence analysis showed that strain P ( T ) fell within a group of species in the genus Spirochaeta , including Spirochaeta litoralis , S . isovalerica and S . cellobiosiphila , with which it shared less then 89 % sequence similarity .	O O O O O O O O O O O O O O O O O O O O O O O O B I O B I I O B I I O O O O O O O O O O O O
On the basis of its morphology , physiology and other phenotypic properties , as well as its phylogenetic position , the new isolate is considered to represent a novel species of the genus Spirochaeta , for which the name Spirochaeta perfilievii sp . nov .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
The type strain is P ( T ) ( = DSM 19205 ( T ) = VKM B - 2514 ( T ) ) .	O O O O O O O O O O O O O O O O O O O O O O O O O
Sporosalibacterium faouarense gen . nov . , sp . nov . , a moderately halophilic bacterium isolated from oil - contaminated soil .	O O O O O O O O O O O O O O O O O O O O O O O
A novel strictly anaerobic , moderately halophilic and mesophilic bacterium , designated strain SOL3f37 ( T ) , was isolated from a hydrocarbon - polluted soil surrounding a deep petroleum environment located in south Tunisia .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Cells of strain SOL3f37 ( T ) stained Gram - positive and were motile , straight and spore - forming .	O O O O O O O O O O O O O O O O O O O O O
Strain SOL3f37 ( T ) had a typical Gram - positive - type cell - wall structure , unlike the thick , multilayered cell wall of its closest relative Clostridiisalibacter paucivorans .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I O
The major fatty acids were iso - C ( 15 : 0 ) ( 41 % ) , iso - C ( 14 : 0 ) 3 - OH and / or iso - C ( 15 : 0 ) dimethyl acetal ( 21 . 6 % ) , iso - C ( 13 : 0 ) ( 4 . 4 % ) , anteiso - C ( 15 : 0 ) ( 3 . 9 % ) and iso - C ( 15 : 1 ) ( 2 . 8 % ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Strain SOL3f37 ( T ) grew between 20 and 48 ^ 0C ( optimum 40 ^ 0C ) and at pH 6 . 2 - 8 . 1 ( optimum pH 6 . 9 ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Strain SOL3f37 ( T ) required at least 0 . 5 NaCl l ( - 1 ) and grew in the presence of NaCl concentrations up to 150 g l ( - 1 ) ( optimum 40 g l ( - 1 ) ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Yeast extract ( 2 g l ( - 1 ) ) was required for degradation of pyruvate , fumarate , fructose , glucose and mannitol .	O O O O O O O O O O O O O O O O O O O O O O O O O O
Also , strain SOL3f37 ( T ) grew heterotrophically on yeast extract , peptone and bio - Trypticase , but was unable to grow on Casamino acids .	O O O O O O O O O O B O O O O O O O O O O O O O O O O O
Sulfate , thiosulfate , sulfite , elemental sulfur , fumarate , nitrate and nitrite were not reduced .	O O O O O O O O O O O O O O O O O O
The DNA G + C content was 30 . 7 mol % .	O O O O O O O O O O O O O
Phylogenetic analysis based on 16S rRNA gene sequences revealed that strain SOL3f37 ( T ) was a member of the family Clostridiaceae in the order Clostridiales ; strain SOL3f37 ( T ) was related to members of various genera of the family Clostridiaceae .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
It exhibited highest 16S rRNA gene sequence similarity ( 93 . 4 % ) with Clostridiisalibacter paucivorans 37HS60 ( T ) , 91 . 8 % with Thermohalobacter berrensis CTT3 ( T ) and 91 . 7 % with Caloranaerobacter azorensis MV1087 ( T ) .	O O O O O O O O O O O O O O O B I O O O O O O O O O O B I O O O O O O O O O O B I O O O O O
On the basis of genotypic , phenotypic and phylogenetic data , it is suggested that strain SOL3f37 ( T ) represents a novel species in a new genus .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
The name Sporosalibacterium faouarense gen . nov . , sp . nov .	O O O O O O O O O O O O O
is proposed , with SOL3f37 ( T ) ( = DSM 21485 ( T ) = JCM 15487 ( T ) ) as the type strain of Sporosalibacterium faouarense .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Streptomyces lacticiproducens sp . nov . , a lactic acid - producing streptomycete isolated from the rhizosphere of tomato plants .	O O O O O O O O O O O O O O O O O O B O O
A novel actinomycete , designated strain GIMN4 . 001 ( T ) , was isolated from the rhizosphere of tomato plants grown in Guangzhou , China .	O O O O O O O O O O O O O O O O O O O B O O O O O O O
The strain produced greyish white aerial mycelia , lactic acid and a large quantity of double diamond - shaped crystals on potato dextrose agar and yeast extract - malt extract agar .	O O O O O O O O O O O O O O O O O O O O O B O O O B O O O O O O
The colour of the substrate mycelium was not sensitive to pH .	O O O O O O O O O O O O
Microscopic observations revealed that strain GIMN4 . 001 ( T ) produced verticillate chains of cylindrical spores .	O O O O O O O O O O O O O O O O O O
Chemotaxonomic data confirmed that strain GIMN4 . 001 ( T ) belonged to the genus Streptomyces .	O O O O O O O O O O O O O O O O O
Melanin pigments were not produced .	O O O O O O
No antibacterial activity was observed against Escherichia coli , Pseudomonas aeruginosa , Bacillus subtilis or Candida albicans , but inhibitory activity was observed against Penicillium citrinum .	O O O O O O B I O B I O B I O B I O O O O O O O B I O
16S rRNA gene sequence analysis revealed that strain GIMN4 . 001 ( T ) was related most closely to Streptomyces morookaense ATCC 19166 ( T ) ( 98 . 9 % similarity ) and Streptomyces lavenduligriseus ATCC 13306 ( T ) ( 98 . 7 % ) .	O O O O O O O O O O O O O O O O O O O B I B I I I I O O O O O O O O B I B I I I I O O O O O O O
Levels of DNA - DNA relatedness between strain GIMN4 . 001 ( T ) and the type strains of these species were low ( 14 - 20 % ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Furthermore , strain GIMN4 . 001 ( T ) could be differentiated from S . morookaense , S . lavenduligriseus and other closely related species of the genus Streptomyces based on morphological , physiological and biochemical characteristics .	O O O O O O O O O O O O O B I I O O O O O O O O O O O O O O O O O O O O O O
On the basis of its physiological and molecular properties , strain GIMN4 . 001 ( T ) is considered to represent a novel species of the genus Streptomyces , for which the name Streptomyces lacticiproducens sp . nov .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
The type strain is GIMN4 . 001 ( T ) ( = CCTCC M208214 ( T ) = NRRL B - 24800 ( T ) ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O
An rpoB signature sequence provides unique resolution for the molecular typing of cyanobacteria .	O O O O O O O O O O O O O O
